Date,W0000_0600,W0601_1200,W1201_1800,W1801_2359,WS1,WS2,WS3,WS4,AS0000_0600,AS0601_1200,AS1201_1800,AS1801_2359,P_Value(in),A_Total,Accident
11/25/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,3,0,0,0,2,TRUE
11/26/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,0,0,5,TRUE
11/27/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
11/28/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,0,2,TRUE
11/29/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,0,0,4,TRUE
11/30/2018,Rain,Rain,Clear,Clear,Light,Moderate,NA,NA,2,2,2,3,2.07,12,TRUE
12/1/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
12/2/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,2,0,4,TRUE
12/3/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,4,0,0,4,TRUE
12/4/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,3,0,0,0,2,TRUE
12/5/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,0,2,0,2,TRUE
12/6/2018,Clear,Clear,Rain,Rain,NA,NA,Light,Light,2,0,0,0,0.05,4,TRUE
12/7/2018,Clear,Rain,Rain,Clear,NA,Light,Light,NA,0,2,4,0,0.05,9,TRUE
12/8/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
12/9/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,2,0,6,TRUE
12/10/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,2,2,2,0,12,TRUE
12/11/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,0,6,TRUE
12/12/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,2,0,0,0,5,TRUE
12/13/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,0,2,0,5,TRUE
12/14/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,3,4,0,8,TRUE
12/15/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
12/16/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,0,0,1,TRUE
12/17/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,0,0,1,TRUE
12/18/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,3,2,0,11,TRUE
12/19/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,0,0,3,TRUE
12/20/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,4,0,0,3,TRUE
12/21/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
12/22/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,0,0,2,TRUE
12/23/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
12/24/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,4,0,2,TRUE
12/25/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
12/26/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
12/27/2018,Clear,Clear,Storm,Clear,NA,NA,Severe,NA,0,0,0,0,0,0,FALSE
12/28/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,4,3,0,0,2,TRUE
12/29/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,0,0,1,TRUE
12/30/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
12/31/2018,Rain,Clear,Clear,Rain,Light,NA,NA,Light,0,2,2,0,0.24,2,TRUE
1/1/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
1/2/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,0,0,2,TRUE
1/3/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,3,0,0,5,TRUE
1/4/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,2,0,0,6,TRUE
1/5/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
1/6/2019,Rain,Rain,Rain,Rain,Light,Light,Light,Light,2,0,0,0,1.54,1,TRUE
1/7/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,0,2,TRUE
1/8/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,0,6,TRUE
1/9/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,3,0,0,2,TRUE
1/10/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,2,0,2,TRUE
1/11/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,3,2,0,0,4,TRUE
1/12/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,3,0,0,0,2,TRUE
1/13/2019,Rain,Rain,Clear,Clear,Light,Light,NA,NA,0,0,0,3,0.09,1,TRUE
1/14/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,3,2,0,10,TRUE
1/15/2019,Rain,Rain,Clear,Rain,Light,Light,NA,Light,2,2,4,0,0.02,4,TRUE
1/16/2019,Rain,Clear,Clear,Clear,Light,NA,NA,NA,2,2,4,2,0.08,8,TRUE
1/17/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,3,0,0,3,TRUE
1/18/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,0,0,2,TRUE
1/19/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,0,0,1,TRUE
1/20/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
1/21/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,3,4,0,10,TRUE
1/22/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,0,0,1,TRUE
1/23/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,0,0,2,TRUE
1/24/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,2,0,0,0,3,TRUE
1/25/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,3,0,0,5,TRUE
1/26/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,3,0,4,TRUE
1/27/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,3,0,4,TRUE
1/28/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,0,4,0,4,TRUE
1/29/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,0,0,1,TRUE
1/30/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,0,0,1,TRUE
1/31/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,0,0,1,TRUE
2/1/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,0,11,TRUE
2/2/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,3,0,0,1,TRUE
2/3/2019,Clear,Rain,Rain,Rain,NA,Light,Light,Light,3,0,0,0,0.33,1,TRUE
2/4/2019,Clear,Clear,Clear,Rain,NA,NA,NA,Light,3,2,2,0,0,6,TRUE
2/5/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,3,0,0,4,TRUE
2/6/2019,Clear,Rain,Rain,Clear,NA,Light,Light,NA,0,2,0,0,0.01,3,TRUE
2/7/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,0,0,1,TRUE
2/8/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,0,0,2,TRUE
2/9/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
2/10/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
2/11/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,3,0,0,2,TRUE
2/12/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,0,0,1,TRUE
2/13/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,0,0,4,TRUE
2/14/2019,Rain,Rain,Rain,Rain,Light,Light,Light,Light,0,2,0,0,0.09,3,TRUE
2/15/2019,Rain,Clear,Fog,Clear,Light,NA,Moderate,NA,0,3,0,0,0,2,TRUE
2/16/2019,Cold,Cold,Clear,Clear,Severe,Severe,NA,NA,0,0,3,4,0,4,TRUE
2/17/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,3,0,0,0,3,TRUE
2/18/2019,Clear,Rain,Rain,Rain,NA,Light,Light,Light,0,3,0,3,0.03,3,TRUE
2/19/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,3,0,2,TRUE
2/20/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,0,0,1,TRUE
2/21/2019,Rain,Rain,Rain,Rain,Light,Light,Light,Light,0,2,0,0,2.9,1,TRUE
2/22/2019,Rain,Rain,Rain,Rain,Light,Light,Light,Light,0,0,2,0,0.68,1,TRUE
2/23/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,0,0,1,TRUE
2/24/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,0,0,1,TRUE
2/25/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,0,3,TRUE
2/26/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,0,0,2,TRUE
2/27/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,4,0,0,0,6,TRUE
2/28/2019,Clear,Clear,Cold,Cold,NA,NA,Severe,Severe,3,2,0,0,0,3,TRUE
3/1/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,0,0,0,5,TRUE
3/2/2019,Clear,Clear,Clear,Rain,NA,NA,NA,Light,0,0,2,0,0,1,TRUE
3/3/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,3,0,0,1,TRUE
3/4/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,2,0,7,TRUE
3/5/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,0,0,6,TRUE
3/6/2019,Clear,Rain,Clear,Clear,NA,Light,NA,NA,0,0,0,0,0,0,FALSE
3/7/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,2,0,0,3,TRUE
3/8/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,4,0,5,TRUE
3/9/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,4,0,0,1,TRUE
3/10/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
3/11/2019,Rain,Clear,Clear,Rain,Light,NA,NA,Light,4,2,2,3,0.03,7,TRUE
3/12/2019,Rain,Clear,Rain,Rain,Light,NA,Light,Light,0,0,0,0,2.33,0,FALSE
3/13/2019,Rain,Rain,Clear,Clear,Light,Light,NA,NA,0,2,0,0,0.09,3,TRUE
3/14/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,2,0,0,2,TRUE
3/15/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,0,0,3,TRUE
3/16/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,2,0,0,2,TRUE
3/17/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
3/18/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,3,0,0,5,TRUE
3/19/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,2,0,5,TRUE
3/20/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,2,0,0,2,TRUE
3/21/2019,Clear,Rain,Rain,Clear,NA,Light,Light,NA,0,2,4,0,0,3,TRUE
3/22/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
3/23/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
3/24/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,3,0,1,TRUE
3/25/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,3,2,0,0,6,TRUE
3/26/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,0,0,1,TRUE
3/27/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,0,0,1,TRUE
3/28/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,0,0,4,TRUE
3/29/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,2,0,0,4,TRUE
3/30/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
3/31/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
4/1/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,0,0,1,TRUE
4/2/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,2,2,0,0,6,TRUE
4/3/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,3,0,2,TRUE
4/4/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,3,0,0,4,TRUE
4/5/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,3,0,15,TRUE
4/6/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,4,0,2,0,6,TRUE
4/7/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,0,0,1,TRUE
4/8/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,4,0,0,0,1,TRUE
4/9/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,0,0,0,1,TRUE
4/10/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
4/11/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,2,0,0,2,TRUE
4/12/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,0,0,2,TRUE
4/13/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,4,3,0,4,TRUE
4/14/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,3,0,1,TRUE
4/15/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
4/16/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,4,2,2,0,7,TRUE
4/17/2019,Rain,Clear,Clear,Clear,Light,NA,NA,NA,2,2,0,4,0,7,TRUE
4/18/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,2,0,3,0,5,TRUE
4/19/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
4/20/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,0,0,1,TRUE
4/21/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
4/22/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,0,0,0,5,TRUE
4/23/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
4/24/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,2,0,0,6,TRUE
4/25/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,0,0,2,TRUE
4/26/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,0,0,1,TRUE
4/27/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
4/28/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,0,0,1,TRUE
4/29/2019,Clear,Clear,Rain,Rain,NA,NA,Light,Light,0,0,2,0,0,1,TRUE
4/30/2019,Rain,Rain,Clear,Clear,Light,Light,NA,NA,2,2,3,0,0.32,6,TRUE
5/1/2019,Clear,Clear,Fog,Clear,NA,NA,Severe,NA,2,0,0,0,0,5,TRUE
5/2/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,0,2,TRUE
5/3/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,3,0,0,5,TRUE
5/4/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,0,0,0,2,TRUE
5/5/2019,Clear,Clear,Clear,Fog,NA,NA,NA,Moderate,0,0,4,0,0,2,TRUE
5/6/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,3,0,0,4,TRUE
5/7/2019,Clear,Clear,Rain,Clear,NA,NA,Light,NA,0,2,0,0,0.2,1,TRUE
5/8/2019,Clear,Clear,Rain,Clear,NA,NA,Light,NA,2,2,2,0,0,8,TRUE
5/9/2019,Rain,Clear,Clear,Clear,Light,NA,NA,NA,0,2,0,0,0.01,4,TRUE
5/10/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,0,2,TRUE
5/11/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,0,0,1,TRUE
5/12/2019,Clear,Rain,Clear,Rain,NA,Light,NA,Light,0,2,0,0,0.01,1,TRUE
5/13/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,3,0,0,4,TRUE
5/14/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,0,6,TRUE
5/15/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,4,0,0,0,1,TRUE
5/16/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
5/17/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,0,0,1,TRUE
5/18/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,3,0,0,3,TRUE
5/19/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,0,0,2,TRUE
5/20/2019,Clear,Clear,Clear,Rain,NA,NA,NA,Light,0,2,2,0,0.11,4,TRUE
5/21/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
5/22/2019,Clear,Clear,Clear,Fog,NA,NA,NA,Severe,0,2,4,0,0,3,TRUE
5/23/2019,Rain,Rain,Rain,Clear,Light,Light,Light,NA,0,2,3,0,0.07,5,TRUE
5/24/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,0,5,TRUE
5/25/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,0,0,1,TRUE
5/26/2019,Clear,Clear,Clear,Fog,NA,NA,NA,Severe,0,0,0,3,0,1,TRUE
5/27/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
5/28/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,2,0,0,11,TRUE
5/29/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,2,0,0,7,TRUE
5/30/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
5/31/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,3,0,0,0,4,TRUE
6/1/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,0,0,1,TRUE
6/2/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,0,0,1,TRUE
6/3/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,0,0,3,TRUE
6/4/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,2,0,0,2,TRUE
6/5/2019,Clear,Clear,Cold,Cold,NA,NA,Severe,Severe,0,2,2,0,0,4,TRUE
6/6/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,0,0,5,TRUE
6/7/2019,Fog,Fog,Clear,Clear,Moderate,Moderate,NA,NA,0,2,4,0,0,3,TRUE
6/8/2019,Clear,Clear,Cold,Cold,NA,NA,Severe,Severe,0,0,3,0,0,1,TRUE
6/9/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,4,0,2,0,2,TRUE
6/10/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,2,0,0,2,TRUE
6/11/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,4,0,0,6,TRUE
6/12/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,0,0,0,2,TRUE
6/13/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,4,0,0,3,TRUE
6/14/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,0,0,0,4,TRUE
6/15/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,3,0,0,1,TRUE
6/16/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
6/17/2019,Cold,Clear,Clear,Clear,Severe,NA,NA,NA,0,0,0,0,0,0,FALSE
6/18/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,3,0,0,3,TRUE
6/19/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,0,0,5,TRUE
6/20/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,0,0,3,TRUE
6/21/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,3,0,2,0,3,TRUE
6/22/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
6/23/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
6/24/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,0,0,3,TRUE
6/25/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,0,0,0,5,TRUE
6/26/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,3,0,0,4,TRUE
6/27/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,3,0,0,5,TRUE
6/28/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,2,0,0,3,TRUE
6/29/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,4,0,0,0,4,TRUE
6/30/2019,Rain,Clear,Clear,Clear,Light,NA,NA,NA,0,2,4,0,0,2,TRUE
7/1/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,2,0,0,3,TRUE
7/2/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
7/3/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,4,0,0,0,1,TRUE
7/4/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,4,0,0,1,TRUE
7/5/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,0,2,TRUE
7/6/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,0,4,0,0,3,TRUE
7/7/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,3,0,3,TRUE
7/8/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
7/9/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,0,0,2,TRUE
7/10/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,2,0,0,3,TRUE
7/11/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,3,0,0,5,TRUE
7/12/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,0,0,5,TRUE
7/13/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,0,0,0,0,1,TRUE
7/14/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
7/15/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
7/16/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,0,0,7,TRUE
7/17/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,4,4,0,0,4,TRUE
7/18/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,3,0,0,1,TRUE
7/19/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,0,0,1,TRUE
7/20/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,3,0,0,2,TRUE
7/21/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
7/22/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,0,0,2,TRUE
7/23/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,3,0,0,1,TRUE
7/24/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,0,2,TRUE
7/25/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,3,0,0,5,TRUE
7/26/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,0,0,5,TRUE
7/27/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,0,0,0,1,TRUE
7/28/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,2,0,1,TRUE
7/29/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,0,0,1,TRUE
7/30/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,3,3,0,3,TRUE
7/31/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,0,0,2,TRUE
8/1/2019,Clear,Cold,Cold,Clear,NA,Severe,Severe,NA,0,2,0,0,0,1,TRUE
8/2/2019,Clear,Cold,Cold,Clear,NA,Severe,Severe,NA,0,0,2,2,0,2,TRUE
8/3/2019,Clear,Cold,Cold,Clear,NA,Severe,Severe,NA,0,3,4,2,0,4,TRUE
8/4/2019,Rain,Rain,Clear,Clear,Light,Light,NA,NA,0,0,0,0,0.04,0,FALSE
8/5/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,0,0,1,TRUE
8/6/2019,Clear,Cold,Cold,Clear,NA,Severe,Severe,NA,0,2,2,0,0,2,TRUE
8/7/2019,Clear,Cold,Cold,Clear,NA,Severe,Severe,NA,2,0,2,0,0,6,TRUE
8/8/2019,Clear,Cold,Cold,Clear,NA,Severe,Severe,NA,3,0,2,0,0,2,TRUE
8/9/2019,Clear,Cold,Cold,Clear,NA,Severe,Severe,NA,2,3,0,0,0,4,TRUE
8/10/2019,Clear,Cold,Cold,Clear,NA,Severe,Severe,NA,0,2,0,0,0,1,TRUE
8/11/2019,Cold,Cold,Clear,Clear,Severe,Severe,NA,NA,0,0,0,0,0,0,FALSE
8/12/2019,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,2,0,2,TRUE
8/13/2019,Cold,Clear,Cold,Clear,Severe,NA,Severe,NA,2,2,4,0,0,8,TRUE
8/14/2019,Clear,Cold,Cold,Clear,NA,Severe,Severe,NA,0,2,0,0,0,4,TRUE
8/15/2019,Clear,Cold,Cold,Clear,NA,Severe,Severe,NA,0,3,3,0,0,4,TRUE
8/16/2019,Clear,Cold,Cold,Clear,NA,Severe,Severe,NA,0,3,4,0,0,4,TRUE
